speech_id,work,loci,spkr,addr,book,line,text,level,urn
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,370,"ἀλλʼ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.370
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,371,"εἴ τινας ἀντιθέων ἑτάρων ἴδες, οἵ τοι ἅμʼ αὐτῷ",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.371
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,372,Ἴλιον εἰς ἅμʼ ἕποντο καὶ αὐτοῦ πότμον ἐπέσπον.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.372
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,373,"νὺξ δʼ ἥδε μάλα μακρή, ἀθέσφατος· οὐδέ πω ὥρη",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.373
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,374,"εὕδειν ἐν μεγάρῳ, σὺ δέ μοι λέγε θέσκελα ἔργα.",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.374
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,375,"καί κεν ἐς ἠῶ δῖαν ἀνασχοίμην, ὅτε μοι σὺ",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.375
956,Odyssey,11.363-11.376,Alcinous,Odysseus,11,376,τλαίης ἐν μεγάρῳ τὰ σὰ κήδεα μυθήσασθαι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.376
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,377,"Ζεῦ πάτερ ἠδʼ ἄλλοι μάκαρες θεοὶ αἰὲν ἐόντες,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.377
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,378,"Ἀλκίνοε κρεῖον, πάντων ἀριδείκετε λαῶν,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.378
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,379,"ὥρη μὲν πολέων μύθων, ὥρη δὲ καὶ ὕπνου·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.379
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,380,"εἰ δʼ ἔτʼ ἀκουέμεναί γε λιλαίεαι, οὐκ ἂν ἐγώ γε",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.380
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,381,"τούτων σοι φθονέοιμι καὶ οἰκτρότερʼ ἄλλʼ ἀγορεύειν,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.381
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,382,"κήδεʼ ἐμῶν ἑτάρων, οἳ δὴ μετόπισθεν ὄλοντο,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.382
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,383,"οἳ Τρώων μὲν ὑπεξέφυγον στονόεσσαν ἀυτήν,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.383
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,384,ἐν νόστῳ δʼ ἀπόλοντο κακῆς ἰότητι γυναικός.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.384
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,385,αὐτὰρ ἐπεὶ ψυχὰς μὲν ἀπεσκέδασʼ ἄλλυδις ἄλλῃ,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.385
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,386,"ἁγνὴ Περσεφόνεια γυναικῶν θηλυτεράων,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.386
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,387,ἦλθε δʼ ἐπὶ ψυχὴ Ἀγαμέμνονος Ἀτρεΐδαο,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.387
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,388,"ἀχνυμένη· περὶ δʼ ἄλλαι ἀγηγέραθʼ, ὅσσοι ἅμʼ αὐτῷ",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.388
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,389,οἴκῳ ἐν Αἰγίσθοιο θάνον καὶ πότμον ἐπέσπον.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.389
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,390,"ἔγνω δʼ αἶψʼ ἔμʼ ἐκεῖνος, ἐπεὶ πίεν αἷμα κελαινόν·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.390
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,391,"κλαῖε δʼ ὅ γε λιγέως, θαλερὸν κατὰ δάκρυον εἴβων,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.391
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,392,"πιτνὰς εἰς ἐμὲ χεῖρας, ὀρέξασθαι μενεαίνων·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.392
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,393,"ἀλλʼ οὐ γάρ οἱ ἔτʼ ἦν ἲς ἔμπεδος οὐδέ τι κῖκυς,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.393
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,394,οἵη περ πάρος ἔσκεν ἐνὶ γναμπτοῖσι μέλεσσι.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.394
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,395,"τὸν μὲν ἐγὼ δάκρυσα ἰδὼν ἐλέησά τε θυμῷ,",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.395
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,396,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.396
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,397,"Ἀτρεΐδη κύδιστε, ἄναξ ἀνδρῶν Ἀγάμεμνον,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.397
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,398,τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο;,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.398
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,399,ἦε σέ γʼ ἐν νήεσσι Ποσειδάων ἐδάμασσεν,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.399
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,400,ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν;,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.400
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,401,ἦέ σʼ ἀνάρσιοι ἄνδρες ἐδηλήσαντʼ ἐπὶ χέρσου,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.401
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,402,"βοῦς περιταμνόμενον ἠδʼ οἰῶν πώεα καλά,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.402
958,Odyssey,11.397-11.403,Odysseus,Agamemnon,11,403,ἠὲ περὶ πτόλιος μαχεούμενον ἠδὲ γυναικῶν;,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.403
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,404,"ὣς ἐφάμην, ὁ δέ μʼ αὐτίκʼ ἀμειβόμενος προσέειπε·",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.404
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,405,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.405
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,406,οὔτʼ ἐμέ γʼ ἐν νήεσσι Ποσειδάων ἐδάμασσεν,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.406
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,407,"ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.407
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,408,"οὔτε μʼ ἀνάρσιοι ἄνδρες ἐδηλήσαντʼ ἐπὶ χέρσου,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.408
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,409,ἀλλά μοι Αἴγισθος τεύξας θάνατόν τε μόρον τε,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.409
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,410,"ἔκτα σὺν οὐλομένῃ ἀλόχῳ, οἶκόνδε καλέσσας,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.410
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,411,"δειπνίσσας, ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.411
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,412,ὣς θάνον οἰκτίστῳ θανάτῳ· περὶ δʼ ἄλλοι ἑταῖροι,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.412
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,413,"νωλεμέως κτείνοντο σύες ὣς ἀργιόδοντες,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.413
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,414,οἵ ῥά τʼ ἐν ἀφνειοῦ ἀνδρὸς μέγα δυναμένοιο,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.414
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,415,ἢ γάμῳ ἢ ἐράνῳ ἢ εἰλαπίνῃ τεθαλυίῃ.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.415
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,416,"ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.416
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,417,μουνὰξ κτεινομένων καὶ ἐνὶ κρατερῇ ὑσμίνῃ·,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.417
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,418,"ἀλλά κε κεῖνα μάλιστα ἰδὼν ὀλοφύραο θυμῷ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.418
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,419,ὡς ἀμφὶ κρητῆρα τραπέζας τε πληθούσας,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.419
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,420,"κείμεθʼ ἐνὶ μεγάρῳ, δάπεδον δʼ ἅπαν αἵματι θῦεν.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.420
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,421,"οἰκτροτάτην δʼ ἤκουσα ὄπα Πριάμοιο θυγατρός,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.421
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,422,"Κασσάνδρης, τὴν κτεῖνε Κλυταιμνήστρη δολόμητις",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.422
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,423,"ἀμφʼ ἐμοί, αὐτὰρ ἐγὼ ποτὶ γαίῃ χεῖρας ἀείρων",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.423
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,424,βάλλον ἀποθνήσκων περὶ φασγάνῳ· ἡ δὲ κυνῶπις,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.424
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,425,"νοσφίσατʼ, οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.425
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,426,χερσὶ κατʼ ὀφθαλμοὺς ἑλέειν σύν τε στόμʼ ἐρεῖσαι.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.426
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,427,"ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.427
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,428,ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται·,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.428
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,429,"οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.429
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,430,κουριδίῳ τεύξασα πόσει φόνον. ἦ τοι ἔφην γε,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.430
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,431,ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.431
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,432,οἴκαδʼ ἐλεύσεσθαι· ἡ δʼ ἔξοχα λυγρὰ ἰδυῖα,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.432
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,433,οἷ τε κατʼ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.433
959,Odyssey,11.404-11.434,Agamemnon,Odysseus,11,434,"θηλυτέρῃσι γυναιξί, καὶ ἥ κʼ ἐυεργὸς ἔῃσιν.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.434
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,435,"ὣς ἔφατʼ, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.435
960,Odyssey,11.436-11.439,Odysseus,Agamemnon,11,436,"ὢ πόποι, ἦ μάλα δὴ γόνον Ἀτρέος εὐρύοπα Ζεὺς",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.436
960,Odyssey,11.436-11.439,Odysseus,Agamemnon,11,437,ἐκπάγλως ἤχθηρε γυναικείας διὰ βουλὰς,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.437
960,Odyssey,11.436-11.439,Odysseus,Agamemnon,11,438,"ἐξ ἀρχῆς· Ἑλένης μὲν ἀπωλόμεθʼ εἵνεκα πολλοί,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.438
960,Odyssey,11.436-11.439,Odysseus,Agamemnon,11,439,σοὶ δὲ Κλυταιμνήστρη δόλον ἤρτυε τηλόθʼ ἐόντι.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.439
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,440,"ὣς ἐφάμην, ὁ δέ μʼ αὐτίκʼ ἀμειβόμενος προσέειπε·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.440
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,441,τῷ νῦν μή ποτε καὶ σὺ γυναικί περ ἤπιος εἶναι·,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.441
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,442,"μή οἱ μῦθον ἅπαντα πιφαυσκέμεν, ὅν κʼ ἐὺ εἰδῇς,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.442
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,443,"ἀλλὰ τὸ μὲν φάσθαι, τὸ δὲ καὶ κεκρυμμένον εἶναι.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.443
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,444,"ἀλλʼ οὐ σοί γʼ, Ὀδυσεῦ, φόνος ἔσσεται ἔκ γε γυναικός·",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.444
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,445,λίην γὰρ πινυτή τε καὶ εὖ φρεσὶ μήδεα οἶδε,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.445
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,446,"κούρη Ἰκαρίοιο, περίφρων Πηνελόπεια.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.446
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,447,ἦ μέν μιν νύμφην γε νέην κατελείπομεν ἡμεῖς,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.447
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,448,ἐρχόμενοι πόλεμόνδε· πάϊς δέ οἱ ἦν ἐπὶ μαζῷ,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.448
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,449,"νήπιος, ὅς που νῦν γε μετʼ ἀνδρῶν ἵζει ἀριθμῷ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.449
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,450,"ὄλβιος· ἦ γὰρ τόν γε πατὴρ φίλος ὄψεται ἐλθών,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.450
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,451,"καὶ κεῖνος πατέρα προσπτύξεται, ἣ θέμις ἐστίν.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.451
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,452,ἡ δʼ ἐμὴ οὐδέ περ υἷος ἐνιπλησθῆναι ἄκοιτις,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.452
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,453,ὀφθαλμοῖσιν ἔασε· πάρος δέ με πέφνε καὶ αὐτόν.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.453
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,454,"ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν·",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.454
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,455,"κρύβδην, μηδʼ ἀναφανδά, φίλην ἐς πατρίδα γαῖαν",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.455
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,456,νῆα κατισχέμεναι· ἐπεὶ οὐκέτι πιστὰ γυναιξίν.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.456
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,457,"ἀλλʼ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.457
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,458,"εἴ που ἔτι ζώοντος ἀκούετε παιδὸς ἐμοῖο,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.458
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,459,"ἤ που ἐν Ὀρχομενῷ ἢ ἐν Πύλῳ ἠμαθόεντι,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.459
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,460,ἤ που πὰρ Μενελάῳ ἐνὶ Σπάρτῃ εὐρείῃ·,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.460
961,Odyssey,11.441-11.461,Agamemnon,Odysseus,11,461,οὐ γάρ πω τέθνηκεν ἐπὶ χθονὶ δῖος Ὀρέστης.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.461
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,462,"ὣς ἔφατʼ, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.462
962,Odyssey,11.463-11.464,Odysseus,Agamemnon,11,463,"Ἀτρεΐδη, τί με ταῦτα διείρεαι; οὐδέ τι οἶδα,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.463
962,Odyssey,11.463-11.464,Odysseus,Agamemnon,11,464,ζώει ὅ γʼ ἦ τέθνηκε· κακὸν δʼ ἀνεμώλια βάζειν.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.464
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,465,νῶι μὲν ὣς ἐπέεσσιν ἀμειβομένω στυγεροῖσιν,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.465
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,466,ἕσταμεν ἀχνύμενοι θαλερὸν κατὰ δάκρυ χέοντες·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.466
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,467,ἦλθε δʼ ἐπὶ ψυχὴ Πηληϊάδεω Ἀχιλῆος,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.467
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,468,καὶ Πατροκλῆος καὶ ἀμύμονος Ἀντιλόχοιο,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.468
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,469,"Αἴαντός θʼ, ὃς ἄριστος ἔην εἶδός τε δέμας τε",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.469
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,470,τῶν ἄλλων Δαναῶν μετʼ ἀμύμονα Πηλεΐωνα.,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.470
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,471,ἔγνω δὲ ψυχή με ποδώκεος Αἰακίδαο,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.471
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,472,καί ῥʼ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα·,0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.472
963,Odyssey,11.473-11.476,Achilles,Odysseus,11,473,"διογενὲς Λαερτιάδη, πολυμήχανʼ Ὀδυσσεῦ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.473
963,Odyssey,11.473-11.476,Achilles,Odysseus,11,474,"σχέτλιε, τίπτʼ ἔτι μεῖζον ἐνὶ φρεσὶ μήσεαι ἔργον;",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.474
963,Odyssey,11.473-11.476,Achilles,Odysseus,11,475,"πῶς ἔτλης Ἄϊδόσδε κατελθέμεν, ἔνθα τε νεκροὶ",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.475
963,Odyssey,11.473-11.476,Achilles,Odysseus,11,476,"ἀφραδέες ναίουσι, βροτῶν εἴδωλα καμόντων;",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.476
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,477,"ὣς ἔφατʼ, αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.477
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,478,"ὦ Ἀχιλεῦ Πηλῆος υἱέ, μέγα φέρτατʼ Ἀχαιῶν,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.478
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,479,"ἦλθον Τειρεσίαο κατὰ χρέος, εἴ τινα βουλὴν",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.479
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,480,"εἴποι, ὅπως Ἰθάκην ἐς παιπαλόεσσαν ἱκοίμην·",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.480
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,481,"οὐ γάρ πω σχεδὸν ἦλθον Ἀχαιΐδος, οὐδέ πω ἁμῆς",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.481
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,482,"γῆς ἐπέβην, ἀλλʼ αἰὲν ἔχω κακά. σεῖο δʼ, Ἀχιλλεῦ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.482
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,483,οὔ τις ἀνὴρ προπάροιθε μακάρτατος οὔτʼ ἄρʼ ὀπίσσω.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.483
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,484,πρὶν μὲν γάρ σε ζωὸν ἐτίομεν ἶσα θεοῖσιν,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.484
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,485,"Ἀργεῖοι, νῦν αὖτε μέγα κρατέεις νεκύεσσιν",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.485
964,Odyssey,11.478-11.486,Odysseus,Achilles,11,486,"ἐνθάδʼ ἐών· τῷ μή τι θανὼν ἀκαχίζευ, Ἀχιλλεῦ.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.486
957,Odyssey,11.378-12.453,Odysseus,Alcinous,11,487,"ὣς ἐφάμην, ὁ δέ μʼ αὐτίκʼ ἀμειβόμενος προσέειπε·",0,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.487
965,Odyssey,11.488-11.503,Achilles,Odysseus,11,488,"μὴ δή μοι θάνατόν γε παραύδα, φαίδιμʼ Ὀδυσσεῦ.",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.488
965,Odyssey,11.488-11.503,Achilles,Odysseus,11,489,"βουλοίμην κʼ ἐπάρουρος ἐὼν θητευέμεν ἄλλῳ,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.489
965,Odyssey,11.488-11.503,Achilles,Odysseus,11,490,"ἀνδρὶ παρʼ ἀκλήρῳ, ᾧ μὴ βίοτος πολὺς εἴη,",1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.490
965,Odyssey,11.488-11.503,Achilles,Odysseus,11,491,ἢ πᾶσιν νεκύεσσι καταφθιμένοισιν ἀνάσσειν.,1,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2:11.491
