eud_seq,eud_line,hom_work,hom_book,hom_line,hom_ref,rep-in-Eud,line-with-segments,segment,cluster-in-eud,coefficient,dec_line,dec_speech,hom_text,all-lemma-same,hom_urn,eud_cluster,eud_part,eud_spkr,eud_spkr_gender,eud_spkr_being,eud_addr_first,eud_addr_all,eud_addr_gender_first,eud_addr_gender_all,eud_addr_being_first,eud_addr_being_all,eud_from_first,eud_from_last,hom_seq,hom_from_first,hom_from_last,hom_cluster,hom_part,hom_level,hom_tags,hom_spkr,hom_spkr_disg,hom_spkr_char,hom_spkr_gender,hom_spkr_gender_char,hom_spkr_being,hom_spkr_being_char,hom_addr_first,hom_addr_all,hom_addr_gender_first,hom_addr_gender_all,hom_addr_being_first,hom_addr_being_all,coefficient,notes,deception notes BV
58,1589,Od.,22,418,Od.22.418,2,1,1,FALSE,3,None,None,αἵ τέ μʼ ἀτιμάζουσι καὶ αἳ νηλείτιδές εἰσιν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,2,-14,609,7,0,2239,3,0,war; com,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Euryclea,Euryclea,female,female,mortal,mortal,0.33,,
58,1590,Od.,24,458,Od.24.458,1,1,1,FALSE,1,None,None,οἳ μέγα ἔργον ἔρεξαν ἀτασθαλίῃσι κακῇσι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,3,-13,663,4,-4,2255,3,0,del; exh,Halitherses,Halitherses,Halitherses,male,male,mortal,mortal,assembly,assembly,male,male,mortal,mortal,1.00,,
58,1591,Od.,5,18,Od.5.18,2,1,1,FALSE,1,None,None,νῦν αὖ παῖδʼ ἀγαπητὸν ἀποκτεῖναι μεμάασιν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,4,-12,112,11,-2,2036,1,0,req; per,Athena,Athena,Athena,female,female,divine,divine,Zeus,Zeus,male,male,divine,divine,1.00,,
58,1592,Il.,24,365,Il.24.365,1,1,1,FALSE,1,Possible,Strong,οἵ τοι δυσμενέες καὶ ἀνάρσιοι ἐγγὺς ἔασι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,5,-11,672,3,-6,1389,1,0,que,Hermes-young man,young man,Hermes,male,male,mortal,divine,Priam,Priam,male,male,mortal,mortal,1.00,Hermes pretends to be a young man ,
58,1593,Od.,18,168,Od.18.168,1,1,1,FALSE,1,None,None,οἵ τʼ εὖ μὲν βάζουσι κακῶς δʼ ὄπιθεν φρονέουσι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,6,-10,467,4,0,2184,1,0,des; del,Penelope,Penelope,Penelope,female,female,mortal,mortal,Eurynome (slave of Penelope),Eurynome (slave of Penelope),female,female,mortal,mortal,1.00,,
58,1594,Il.,1,393,Il.1.393,1,1,1,FALSE,1,None,None,ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,7,-9,24,28,-19,1007,3,0,lam; nar; req,Achilles,Achilles,Achilles,male,male,mortal,mortal,Thetis,Thetis,female,female,divine,divine,1.00,,
58,1595,Od.,9,529,Od.9.529,1,1,1,FALSE,1,None,None,εἰ ἐτεόν γε σός εἰμι πατὴρ δʼ ἐμὸς εὔχεαι εἶναι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,8,-8,211,1,-6,2085,1,1,pra; req,Polyphemus,Polyphemus,Polyphemus,male,male,other,creature,Poseidon,Poseidon,male,male,divine,divine,1.00,,
58,1596,Il.,1,564,Il.1.564,1,1,1,FALSE,1,Possible,Possible,εἰ δʼ οὕτω τοῦτʼ ἐστὶν ἐμοὶ μέλλει φίλον εἶναι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,9,-7,34,3,-3,1011,4,0,com; thr,Zeus,Zeus,Zeus,male,male,divine,divine,Hera,Hera,female,female,divine,divine,1.00,?,
58,1597,Od.,12,383,Od.12.383,1,1,1,FALSE,1,None,None,δύσομαι εἰς Ἀίδαο καὶ ἐν νεκύεσσι φαείνω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,10,-6,284,6,0,2119,1,1,del,Helios,Helios,Helios,male,male,divine,divine,Zeus,"Zeus, gods",male,other,divine,divine,1.00,,
58,1598,Od.,18,317,Od.18.317,1,1,1,FALSE,1,Possible,Strong,αὐτὰρ ἐγὼ τούτοισι φάος πάντεσσι παρέξω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,11,-5,477,4,-2,2189,1,0,com,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,female servants,female servants,female,female,mortal,mortal,1.00,He talks about himself like he isn't Odysseus,
58,1599,Il.,12,369,Il.12.369,1,1,1,FALSE,2,unclassified,unclassified,αἶψα δʼ ἐλεύσομαι αὖτις ἐπὴν εὖ τοῖς ἐπαμύνω,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,12,-4,328,3,0,1179,2,0,del; exh,Aias (son of Telamon),Aias (son of Telamon),Aias (son of Telamon),male,male,mortal,mortal,Aias (son of Oileus),Aias (son of Oileus),male,male,mortal,mortal,0.50,,
58,1599,Il.,13,753,Il.13.753,1,1,1,FALSE,2,None,None,αἶψα δʼ ἐλεύσομαι αὖτις ἐπὴν εὖ τοῖς ἐπιτείλω,FALSE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,12,-4,353,2,0,1194,2,0,req; del,Hector,Hector,Hector,male,male,mortal,mortal,Polydamas,Polydamas,male,male,mortal,mortal,0.50,,
58,1600,Il.,23,894,Il.23.894,1,1,1,FALSE,1,None,None,εἰ σύ γε σῷ θυμῷ ἐθέλοις κέλομαι γὰρ ἔγωγε,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,13,-3,651,4,0,1375,1,0,lau; del,Achilles,Achilles,Achilles,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,1.00,,
58,1601,Il.,18,121,Il.18.121,1,1,1,FALSE,1,None,None,κείσομʼ ἐπεί κε θάνω νῦν δὲ κλέος ἐσθλὸν ἀροίμην,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,14,-2,486,23,-5,1278,4,0,del; req,Achilles,Achilles,Achilles,male,male,mortal,mortal,Thetis,Thetis,female,female,divine,divine,1.00,,
58,1602,Il.,22,235,Il.22.235,2,1,1,FALSE,1,None,None,νῦν δʼ ἔτι καὶ μᾶλλον νοέω φρεσὶ τιμήσασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,15,-1,590,2,-2,1336,2,0,del,Hector,Hector,Hector,male,male,mortal,mortal,Athena,Athena,female,female,divine,divine,1.00,,
58,1603,Od.,3,380,Od.3.380,1,1,1,FALSE,1,None,None,ἀλλὰ ἄνασσʼ ἵληθι δίδωθι δέ μοι κλέος ἐσθλόν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27039,1,Jesus,male,mortal,God,God,male,male,divine,divine,16,0,59,5,-4,2020,3,0,del,Nestor,Nestor,Nestor,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,1.00,,
59,1610,Od.,10,548,Od.10.548,1,1,1,FALSE,1,None,None,μηκέτι νῦν εὕδοντες ἀωτεῖτε γλυκὺν ὕπνον,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,0,-4,192,878,-358,2077,2,0,nar; inf; res,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Alcinous,Alcinous,male,male,mortal,mortal,1.00,,
59,1611,Il.,2,24,Il.2.24,1,1,1,FALSE,2,Possible,Strong,οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,1,-3,38,1,-10,1015,1,0,com; mes,dream-Nestor,Nestor,dream-Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.50,?,
59,1611,Il.,2,61,Il.2.61,1,1,1,FALSE,2,Possible,Strong,οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,1,-3,40,1,-9,1017,1,1,com; mes,dream-Nestor,Nestor,dream-Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.50,?,
59,1612,Il.,10,251,Il.10.251,1,1,1,FALSE,1,unclassified,unclassified,ἀλλʼ ἴομεν μάλα γὰρ νὺξ ἄνεται ἐγγύθι δʼ ἠώς,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,2,-2,269,2,-2,1142,5,0,del,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Diomedes,Diomedes,male,male,mortal,mortal,1.00,,
59,1613,Il.,2,440,Il.2.440,1,2,1,FALSE,1,None,None,ἴομεν ὄφρα κε θᾶσσον ἐγείρομεν ὀξὺν Ἄρηα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,3,-1,55,6,0,1028,1,0,del,Nestor,Nestor,Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,0.50,,
59,1613,Od.,23,249,Od.23.249,1,2,1,TRUE,1,None,None,ἤλθομεν ἀλλʼ ἔτʼ ὄπισθεν ἀμέτρητος πόνος ἔσται,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,3,-1,635,1,-6,2246,1,0,del; per,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.50,,
59,1614,Od.,23,250,Od.23.250,1,1,1,TRUE,1,None,None,πολλὸς καὶ χαλεπός τὸν ἐμὲ χρὴ πάντα τελέσσαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27040,1,Jesus,male,mortal,Jesus' disciples,Jesus' disciples,male,male,mortal,mortal,4,0,635,2,-5,2246,1,0,del; per,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,,
60,1656,Il.,8,413,Il.8.413,1,1,1,FALSE,1,unclassified,unclassified,πῇ μέματον τί σφῶϊν ἐνὶ φρεσὶ μαίνεται ἦτορ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,0,-4,226,0,-11,1126,1,0,que; war; mes,Iris,Iris,Iris,female,female,divine,divine,Athena,"Athena, Hera",female,female,divine,divine,1.00,,
60,1657,Od.,21,198,Od.21.198,1,1,1,FALSE,1,Possible,Strong,εἴπαθʼ ὅπως ὑμέας κραδίη θυμός τε κελεύει,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,1,-3,560,5,0,2219,1,0,que,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Eumaeus,"Eumaeus, Philoetius",male,male,mortal,mortal,1.00,He talks about himself like he isn't Odysseus,
60,1658,Od.,20,315,Od.20.315,1,1,1,TRUE,1,None,None,εἰ δʼ ἤδη μʼ αὐτὸν κτεῖναι μενεαίνετε χαλκῷ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,2,-2,545,11,-4,2215,2,0,del; war,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Ctesippus,Ctesippus,male,male,mortal,mortal,1.00,,
60,1659,Il.,3,41,Il.3.41,2,1,1,FALSE,3,None,None,καί κε τὸ βουλοίμην καί κεν πολὺ κέρδιον ἦεν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,3,-1,57,2,-16,1030,1,0,vit; thr,Hector,Hector,Hector,male,male,mortal,mortal,Paris,Paris,male,male,mortal,mortal,0.33,,
60,1659,Od.,11,358,Od.11.358,2,1,1,FALSE,3,None,None,καὶ κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,3,-1,257,3,-3,2105,4,0,del,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Alcinous,Alcinous,male,male,mortal,mortal,0.33,,
60,1659,Od.,20,316,Od.20.316,2,1,1,TRUE,3,None,None,καί κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,3,-1,545,12,-3,2215,2,0,del; war,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Ctesippus,Ctesippus,male,male,mortal,mortal,0.33,,
60,1660,Od.,16,107,Od.16.107,2,1,1,FALSE,2,Possible,Strong,τεθνάμεν ἢ τάδε γʼ αἰὲν ἀεικέα ἔργʼ ὁράασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,4,0,376,16,-4,2147,4,0,res; que,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
60,1660,Od.,20,317,Od.20.317,2,1,1,TRUE,2,None,None,τεθνάμεν ἢ τάδε γʼ αἰὲν ἀεικέα ἔργʼ ὁράασθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27041,1,Jesus,male,mortal,Jews,Jews,other,other,mortal,mortal,4,0,545,13,-2,2215,2,0,del; war,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Ctesippus,Ctesippus,male,male,mortal,mortal,0.50,,
61,1674,Od.,13,228,Od.13.228,1,1,1,TRUE,2,None,None,ὦ φίλʼ ἐπεί σε πρῶτα κιχάνω τῷδʼ ἐνὶ χώρῳ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,1,Judas Iscariot,male,mortal,Jesus,Jesus,male,male,mortal,mortal,0,-3,297,0,-7,2125,1,0,que,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Athena-young shepherd,Athena-young shepherd,male,male,mortal,mortal,0.50,,
61,1674,Od.,15,260,Od.15.260,1,1,1,FALSE,2,None,None,ὦ φίλʼ ἐπεί σε θύοντα κιχάνω τῷδʼ ἐνὶ χώρῳ,FALSE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,1,Judas Iscariot,male,mortal,Jesus,Jesus,male,male,mortal,mortal,0,-3,346,0,-4,2141,1,0,que,Theoclymenus,Theoclymenus,Theoclymenus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
61,1675,Od.,13,229,Od.13.229,1,1,1,TRUE,1,None,None,χαῖρέ τε καὶ μή μοί τι κακῷ νόῳ ἀντιβολήσαις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,1,Judas Iscariot,male,mortal,Jesus,Jesus,male,male,mortal,mortal,1,-2,297,1,-6,2125,1,0,que,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Athena-young shepherd,Athena-young shepherd,male,male,mortal,mortal,1.00,,
61,1676,Il.,19,178,Il.19.178,2,1,1,FALSE,1,None,None,καὶ δὲ σοὶ αὐτῷ θυμὸς ἐνὶ φρεσὶν ἵλαος ἔστω,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,1,Judas Iscariot,male,mortal,Jesus,Jesus,male,male,mortal,mortal,2,-1,514,23,-5,1288,4,0,del; com; ins,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Greeks,Greeks,male,male,mortal,mortal,1.00,,
61,1677,Il.,20,434,Il.20.434,1,1,1,FALSE,1,None,None,οἶδα δʼ ὅτι σὺ μὲν ἐσθλός ἐγὼ δὲ σέθεν πολὺ χείρων,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,1,Judas Iscariot,male,mortal,Jesus,Jesus,male,male,mortal,mortal,3,0,546,3,-3,1310,2,0,cha,Hector,Hector,Hector,male,male,mortal,mortal,Achilles,Achilles,male,male,mortal,mortal,1.00,,
62,1679,Il.,1,149,Il.1.149,2,1,1,FALSE,1,None,None,ὤ μοι ἀναιδείην ἐπιειμένε κερδαλεόφρον,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,0,-55,11,0,-22,1003,8,0,vit; inf,Achilles,Achilles,Achilles,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,1.00,,
62,1680,Il.,10,85,Il.10.85,1,1,1,FALSE,1,unclassified,unclassified,φθέγγεο μηδʼ ἀκέων ἐπʼ ἔμʼ ἔρχεο τίπτε δέ σε χρεώ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,1,-54,254,3,0,1138,1,0,que,Nestor,Nestor,Nestor,male,male,mortal,mortal,Agamemnon,Agamemnon,male,male,mortal,mortal,1.00,,
62,1681,Od.,10,380,Od.10.380,1,1,1,FALSE,1,None,None,ἦ τινά που δόλον ἄλλον ὀίεαι οὐδέ τί σε χρὴ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,2,-53,226,2,-1,2094,1,1,que,Circe,Circe,Circe,female,female,divine,divine,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,
62,1682,Od.,11,474,Od.11.474,1,1,1,FALSE,1,None,None,σχέτλιε τίπτʼ ἔτι μεῖζον ἐνὶ φρεσὶ μήσεαι ἔργον,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,3,-52,265,1,-2,2107,1,1,que,Achilles,Achilles,Achilles,male,male,mortal,mortal,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,
62,1683,Od.,13,145,Od.13.145,1,1,1,FALSE,1,None,None,ἔρξον ὅπως ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,4,-51,291,5,0,2122,2,0,del,Zeus,Zeus,Zeus,male,male,divine,divine,Poseidon,Poseidon,male,male,divine,divine,1.00,,
62,1684,Od.,18,15,Od.18.15,1,1,1,FALSE,1,Possible,Strong,δαιμόνιʼ οὔτε τί σε ῥέζω κακὸν οὔτʼ ἀγορεύω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,5,-50,455,0,-9,2177,2,0,del; thr,Odysseus-beggar,beggar,Odysseus,male,male,mortal,mortal,Irus,Irus,male,male,mortal,mortal,1.00,Odysseus pretends to be a beggar,
62,1685,Il.,1,107,Il.1.107,1,1,1,TRUE,1,None,None,αἰεί τοι τὰ κάκʼ ἐστὶ φίλα φρεσὶ μαντεύεσθαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,6,-49,8,1,-13,1003,5,0,vit; com,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Calchas,Calchas,male,male,mortal,mortal,1.00,,
62,1686,Il.,1,108,Il.1.108,1,1,1,TRUE,1,None,None,ἐσθλὸν δʼ οὔτέ τί πω εἶπας ἔπος οὔτʼ ἐτέλεσσας,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,7,-48,8,2,-12,1003,5,0,vit; com,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Calchas,Calchas,male,male,mortal,mortal,1.00,,
62,1687,Il.,3,379,Il.3.379,1,2,2,FALSE,2,None,None,αὐτὰρ ὃ ἂψ ἐπόρουσε κατακτάμεναι μενεαίνων,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,8,-47,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.25,,
62,1687,Il.,21,33,Il.21.33,1,2,2,FALSE,2,None,None,αὐτὰρ ὃ ἂψ ἐπόρουσε δαϊζέμεναι μενεαίνων,FALSE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,8,-47,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.25,,
62,1687,Il.,21,441,Il.21.441,1,2,1,FALSE,1,None,None,νηπύτιʼ ὡς ἄνοον κραδίην ἔχες οὐδέ νυ τῶν περ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,8,-47,569,5,-19,1324,1,0,del,Poseidon,Poseidon,Poseidon,male,male,divine,divine,Apollo,Apollo,male,male,divine,divine,0.50,,
62,1688,Od.,12,37,Od.12.37,1,1,1,FALSE,1,None,None,ταῦτα μὲν οὕτω πάντα πεπείρανται σὺ δʼ ἄκουσον,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,9,-46,272,0,-73,2111,1,1,inf; ins,Circe,Circe,Circe,female,female,divine,divine,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,
62,1689,Il.,14,195,Il.14.195,2,1,1,FALSE,3,None,None,αὔδα ὅ τι φρονέεις τελέσαι δέ με θυμὸς ἄνωγεν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,10,-45,367,1,-1,1200,2,0,del,Aphrodite,Aphrodite,Aphrodite,female,female,divine,divine,Hera,Hera,female,female,divine,divine,0.33,,
62,1689,Il.,18,426,Il.18.426,2,1,1,FALSE,3,None,None,αὔδα ὅ τι φρονέεις τελέσαι δέ με θυμὸς ἄνωγεν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,10,-45,502,2,-1,1286,1,0,que,Hephaestus,Hephaestus,Hephaestus,male,male,divine,divine,Thetis,Thetis,female,female,divine,divine,0.33,,
62,1689,Od.,5,89,Od.5.89,2,1,1,FALSE,3,None,None,αὔδα ὅ τι φρονέεις τελέσαι δέ με θυμὸς ἄνωγεν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,10,-45,115,2,-2,2037,1,0,que; gre; inv,Calypso,Calypso,Calypso,female,female,divine,divine,Hermes,Hermes,male,male,divine,divine,0.33,,
62,1690,Od.,19,91,Od.19.91,1,1,1,TRUE,1,None,None,πάντως θαρσαλέη κύον ἀδεές οὔ τί με λήθεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,11,-44,496,0,-4,2196,3,0,war,Penelope,Penelope,Penelope,female,female,mortal,mortal,Melantho,Melantho,female,female,mortal,mortal,1.00,,
62,1691,Od.,19,92,Od.19.92,1,1,1,TRUE,1,None,None,ἔρδουσα μέγα ἔργον ὃ σῇ κεφαλῇ ἀναμάξεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,12,-43,496,1,-3,2196,3,0,war,Penelope,Penelope,Penelope,female,female,mortal,mortal,Melantho,Melantho,female,female,mortal,mortal,1.00,,
62,1692,Od.,14,387,Od.14.387,1,1,1,TRUE,1,None,None,μήτε τί μοι ψεύδεσσι χαρίζεο μήτε τι θέλγε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,13,-42,319,26,-2,2128,10,0,del,Eumaeus,Eumaeus,Eumaeus,male,male,mortal,mortal,Odysseus-beggar,Odysseus-beggar,male,male,mortal,mortal,1.00,,
62,1693,Od.,14,388,Od.14.388,1,1,1,TRUE,1,None,None,οὐ γὰρ τοὔνεκʼ ἐγώ σʼ αἰδέσσομαι οὐδὲ φιλήσω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,14,-41,319,27,-1,2128,10,0,del,Eumaeus,Eumaeus,Eumaeus,male,male,mortal,mortal,Odysseus-beggar,Odysseus-beggar,male,male,mortal,mortal,1.00,,
62,1694,Il.,3,60,Il.3.60,1,1,1,FALSE,1,None,None,αἰεί τοι κραδίη πέλεκυς ὥς ἐστιν ἀτειρὴς,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27042,2,Jesus,male,mortal,Judas Iscariot,Judas Iscariot,male,male,mortal,mortal,15,-40,58,1,-15,1030,2,0,del; des,Paris,Paris,Paris,male,male,mortal,mortal,Hector,Hector,male,male,mortal,mortal,1.00,,
